query,len,len_bucket,wws_urls
optimum chicken and rice dog food,6,3,https://www.woolworths.com.au/shop/search/products?searchTerm=optimum%20chicken%20and%20rice%20dog%20food
dines wet food for cats,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dines%20wet%20food%20for%20cats
huggies ultra dry nappy for girls,7,3,https://www.woolworths.com.au/shop/search/products?searchTerm=huggies%20ultra%20dry%20nappy%20for%20girls
continental chicken and corn,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=continental%20chicken%20and%20corn
coles pomlife fresh pomegranate arils,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20pomlife%20fresh%20pomegranate%20arils
kb frozen prawn h,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=kb%20frozen%20prawn%20h
bread high fibre toast,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=bread%20high%20fibre%20toast
soy and sesame sauce,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=soy%20and%20sesame%20sauce
hot cross buns gluten free,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=hot%20cross%20buns%20gluten%20free
curried pumpkin corn burger,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=curried%20pumpkin%20corn%20burger
coles mineral water sparkling,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20mineral%20water%20sparkling
cook and dine round,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cook%20and%20dine%20round
be natural muesli bars,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=be%20natural%20muesli%20bars
pear and aloe vera,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=pear%20and%20aloe%20vera
cheese and rice crackers,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cheese%20and%20rice%20crackers
massel salt reduced chicken,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=massel%20salt%20reduced%20chicken
chocolate coated chick peas,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chocolate%20coated%20chick%20peas
ocean spray low sugar,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=ocean%20spray%20low%20sugar
lt morning fresh,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lt%20morning%20fresh
coon light slices,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coon%20light%20slices
loreal revitalift night cream,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=loreal%20revitalift%20night%20cream
maesri green curry paste,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=maesri%20green%20curry%20paste
up and go chocolate,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=up%20and%20go%20chocolate
sweet chilli chicken tenders,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sweet%20chilli%20chicken%20tenders
washing up brush refills,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=washing%20up%20brush%20refills
lean beef rump steak,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lean%20beef%20rump%20steak
natures way vitamin,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=natures%20way%20vitamin
beef and liver cat food,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=beef%20and%20liver%20cat%20food
sweet chilli chicken tender,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sweet%20chilli%20chicken%20tender
spinach ricotta and fetta rolls,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=spinach%20ricotta%20and%20fetta%20rolls
coles bakery bread loaf,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20bakery%20bread%20loaf
stir fry mixed vegetables,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=stir%20fry%20mixed%20vegetables
super crunchy peanut butter,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=super%20crunchy%20peanut%20butter
pina colada meringue kisses,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=pina%20colada%20meringue%20kisses
coles peanuts and cashews,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20peanuts%20and%20cashews
minor figures nitro cold brew,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=minor%20figures%20nitro%20cold%20brew
carmans fruit free muesli bars,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=carmans%20fruit%20free%20muesli%20bars
instant skim milk powder,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=instant%20skim%20milk%20powder
red pepper and chilli,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=red%20pepper%20and%20chilli
soft seed rustic rolls,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=soft%20seed%20rustic%20rolls
easy off bam drain,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=easy%20off%20bam%20drain
gluten free bread coles,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=gluten%20free%20bread%20coles
sukin cleansing hand wash,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sukin%20cleansing%20hand%20wash
coles potato salad,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20potato%20salad
skim milk long life,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=skim%20milk%20long%20life
coles frozen chicken nuggets,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20frozen%20chicken%20nuggets
bega strong bitey slice,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=bega%20strong%20bitey%20slice
palmolive kids in,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=palmolive%20kids%20in
be natural cashew almonds,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=be%20natural%20cashew%20almonds
cadbury chocolate baking chips,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cadbury%20chocolate%20baking%20chips
happy cookie and co,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=happy%20cookie%20and%20co
dog food dry pedigree,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dog%20food%20dry%20pedigree
dragon phoenix fried shallots,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dragon%20phoenix%20fried%20shallots
gluten free chicken stock,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=gluten%20free%20chicken%20stock
magnum dairy free almond,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=magnum%20dairy%20free%20almond
cook and dine jar,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cook%20and%20dine%20jar
free from garlic bread,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=free%20from%20garlic%20bread
apple and mango juice,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=apple%20and%20mango%20juice
tassal smoked salmon g,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=tassal%20smoked%20salmon%20g
castello double cream b,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=castello%20double%20cream%20b
western star original butter,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=western%20star%20original%20butter
earth choice laundry liquid,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=earth%20choice%20laundry%20liquid
tail on raw prawns,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=tail%20on%20raw%20prawns
green and black smooth dark chocolate,6,3,https://www.woolworths.com.au/shop/search/products?searchTerm=green%20and%20black%20smooth%20dark%20chocolate
cook and dine red plastic,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cook%20and%20dine%20red%20plastic
fruit veg capiscum green,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=fruit%20veg%20capiscum%20green
light long life milk,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=light%20long%20life%20milk
liptons chai latte sachet,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=liptons%20chai%20latte%20sachet
spinach and ricotta rolls,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=spinach%20and%20ricotta%20rolls
jam and cream biscuits,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=jam%20and%20cream%20biscuits
lemon lime and bitter lemon,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lemon%20lime%20and%20bitter%20lemon
john west chunk style tuna,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=john%20west%20chunk%20style%20tuna
love beauty planet shampoo,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=love%20beauty%20planet%20shampoo
free range coles chicken,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=free%20range%20coles%20chicken
cobram extra virgin olive oil,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cobram%20extra%20virgin%20olive%20oil
pizza base dough balls,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=pizza%20base%20dough%20balls
coles natural almonds prepacked,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20natural%20almonds%20prepacked
legs dog for,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=legs%20dog%20for
uncle tobys breakfast bars,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=uncle%20tobys%20breakfast%20bars
dairy farmers lite milk,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dairy%20farmers%20lite%20milk
libra regular ultra thin,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=libra%20regular%20ultra%20thin
lemon lime citrus deep,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lemon%20lime%20citrus%20deep
bacon and cheese pies,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=bacon%20and%20cheese%20pies
in shampoo conditioner,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=in%20shampoo%20conditioner
honey soy chicken potato chips,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=honey%20soy%20chicken%20potato%20chips
kleenex rolls toilet paper,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=kleenex%20rolls%20toilet%20paper
carmen aussie oat ba carmen aussie oat bars,8,3,https://www.woolworths.com.au/shop/search/products?searchTerm=carmen%20aussie%20oat%20ba%20carmen%20aussie%20oat%20bars
pads libra ultra thi,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=pads%20libra%20ultra%20thi
aldi pork and beef meatballs,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=aldi%20pork%20and%20beef%20meatballs
wicked chocolate dipping sauce,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=wicked%20chocolate%20dipping%20sauce
chicken breast coles deli,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chicken%20breast%20coles%20deli
caramel almond sea salt kind,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=caramel%20almond%20sea%20salt%20kind
dodoni cheese greek feta,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dodoni%20cheese%20greek%20feta
yo pro salted caramel,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=yo%20pro%20salted%20caramel
whiskas chicken and turkey,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=whiskas%20chicken%20and%20turkey
ready to wok singapore noodles,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=ready%20to%20wok%20singapore%20noodles
mini can coca cola,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=mini%20can%20coca%20cola
command picture hanging strips,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=command%20picture%20hanging%20strips
coles white vinegar l,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20white%20vinegar%20l
lots of noodle soup,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lots%20of%20noodle%20soup
coles beef bbq burger,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20beef%20bbq%20burger
birds eye frozen fish fingers,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=birds%20eye%20frozen%20fish%20fingers
always fresh duck fat,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=always%20fresh%20duck%20fat
dairy farmers smooth and creamy,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dairy%20farmers%20smooth%20and%20creamy
frozen fish frozen fish,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=frozen%20fish%20frozen%20fish
huggies nappies ultra dry size,6,3,https://www.woolworths.com.au/shop/search/products?searchTerm=huggies%20nappies%20ultra%20dry%20size
master foods chicken seasoning,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=master%20foods%20chicken%20seasoning
greens self saucing puddings,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=greens%20self%20saucing%20puddings
spray and wipe mul,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=spray%20and%20wipe%20mul
chupa chups candy cane lollipops,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chupa%20chups%20candy%20cane%20lollipops
red salmon john west,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=red%20salmon%20john%20west
organic fruit and grain,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=organic%20fruit%20and%20grain
mccains rosemary sweet potato,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=mccains%20rosemary%20sweet%20potato
uncle ben rice medley,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=uncle%20ben%20rice%20medley
sweet potato cottage pie,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sweet%20potato%20cottage%20pie
coles skim long life,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20skim%20long%20life
glade sense soray lavender,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=glade%20sense%20soray%20lavender
white flour cole s,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=white%20flour%20cole%20s
thick creamy classic vanilla,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=thick%20creamy%20classic%20vanilla
castello double cream brie,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=castello%20double%20cream%20brie
qv intensive body wash,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=qv%20intensive%20body%20wash
devondale full cream milk,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=devondale%20full%20cream%20milk
weet bix gluten free,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=weet%20bix%20gluten%20free
